Product Name,Price,Category,ImageURL,PageURL
Z Bregov Maslac 250 g,"4,15 €",Maslac,https://imageproxy.wolt.com/assets/6679425b5bc89c3fb6bf0290,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/maslac-20
"Z Bregov Protein Mliječni Napitak Vanilija 0,5 l","2,58 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942c07f057b66f9273566,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
"Vindija 'z bregov proteinski napitak čokolada 0,5 l","2,58 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679426310e2ab46f35f2268,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
"Z bregov protein mliječni napitak jagoda 0,5 l","2,48 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679422d1da2391391503e29,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
"Z bregov proteinski napitak pistacija 0,5 l","2,58 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679425c5bc89c3fb6bf029d,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Zott monte snack 29 g,"0,59 €",Mliječni deserti,https://imageproxy.wolt.com/assets/66794131467c3d6a774c4fb4,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Dukat dukatino svježi sir s voćem 6 x 50 g,"2,85 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942a765e31436d80ab4fc,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Ledo čašica kesten desert premium 140 g,"2,65 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942865ef6677ac936d0d2,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Kinder maxi king mliječni desert 35 g,"0,94 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942722f2a0839d4ca0831,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija choco loco mliječni puding 1 pak 4x125 g,"2,12 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942a51cbcb86740954350,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
"Dukat sensia snack , okus vanilija i žitarice 190 g","1,39 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679410935e1b1789b05212d,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
"Dukat fit mliječni napitak čokolada 0,5 l","2,52 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942cc038e987b23733e2a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
"Dukat fit mliječni proteinski napitak s okusom vanilije 0,5 l","2,52 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679462b49babc11baa747b6,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Z bregov protein skyr bourbon vanilija 200 g,"1,55 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679426310e2ab46f35f2269,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija protein skyr šumsko voće 200 g,"1,55 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942c07f057b66f927356a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Zott protein puding vanilija 200 g,"1,69 €",Mliječni deserti,https://imageproxy.wolt.com/assets/66793862bfc2441871a6360e,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Zott protein puding čokolada 200 g,"1,69 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667937d7a1ccf4543499884e,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija 'z bregov protein skyr islandski tip jogurta 200 g,"1,55 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942adcd84002388208072,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija 'z bregov protein jogurt jagoda 200 g,"1,55 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679425c5bc89c3fb6bf02a1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Alpro desert od soje s okusom čokolade 4x125 g,"4,25 €",Mliječni deserti,https://imageproxy.wolt.com/assets/66794c171ddf225f482be632,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Alpro puding od soje s okusom vanilije 4x125 g,"4,25 €",Mliječni deserti,https://imageproxy.wolt.com/assets/66794c1882f2c87030b8e996,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
"Vindija 'z bregov mliječni proteinski napitak kokos 0,5 l","1,99 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942bf7f057b66f927355c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Dukat dolce puding čokolada šlag 170 g,"0,83 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667940eb418d9b248553fd83,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija 'z bregov vilikis grčki tip jogurta voćni mix 150 g,"1,09 €",Mliječni deserti,https://imageproxy.wolt.com/assets/66794b635bc89c3fb6bf5209,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Kinder pingui mliječni desert 30 g,"0,76 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679426caafb6a54ed7eb98c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Dukat dolce puding vanilija sa šlagom 170g,"0,83 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679411810e2ab46f35f07c7,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Zott monte mliječni desert 55 g,"2,12 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679462c9593fd336634d94d,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
"Vindija 'z bregov protein mliječni napitak čokolada 0,5 l","1,99 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942712f2a0839d4ca0822,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Kinder milch-schnitte mliječni desert 28 g,"0,76 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942c87cb0090848acaed3,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija tres chic puding dupla čokolada 200 g,"1,45 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679425c5bc89c3fb6bf029e,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija tres chic puding praline i tamna čokolada 200 g,"1,45 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942b749babc11baa7194f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija 'z bregov protein puding čokolada 180 g,"1,52 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679425c5bc89c3fb6bf029f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Zott puding od čokolade sa šlagom 175 g,"0,62 €",Mliječni deserti,https://imageproxy.wolt.com/assets/66794c18418d9b2485547506,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija 'z bregov protein puding vanilija 180 g,"1,52 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942c07f057b66f9273568,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Zott monte mliječni desert 150 g,"1,59 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679425c5074ed0269656a2a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Zott monte mliječni desert sa čokoladom i lješnjacima 100 g,"3,22 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679411236d8a70a94112979,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija mliječni puding čokolada sa šlagom 1 pak 4x125 g,"1,69 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667941271e3f1c4c3a01ab1a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
B Aktiv Smoothie Borovnica Banana 330 g,"1,39 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679426936d8a70a94114505,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
B Aktiv LGG Smoothie Jagoda Ananas 330 g,"1,39 €",Mliječni deserti,https://imageproxy.wolt.com/assets/667942a51cbcb86740954346,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija mliječni puding vanilija sa šlagom 1 pak 4x125 g,"1,69 €",Mliječni deserti,https://imageproxy.wolt.com/assets/66794163160a1842c1b229f3,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija mliječni puding vanilija 125 g,"0,69 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679462c1ddf225f482bc0ed,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Vindija mliječni puding čokolada 125 g,"0,69 €",Mliječni deserti,https://imageproxy.wolt.com/assets/6679462c1ddf225f482bc0ec,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/mlijecni-deserti-21
Luneta jaja m razred 1 pak 10 kom,"3,42 €",Jaja,https://imageproxy.wolt.com/assets/6679462b467c3d6a774c9531,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/jaja-23
Moje jutro jaja l podni uzgoj 10/1,"3,15 €",Jaja,https://imageproxy.wolt.com/assets/667940ddaafb6a54ed7e98da,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/jaja-23
Moje jutro jaja m podni uzgoj 10/1,"3,15 €",Jaja,https://imageproxy.wolt.com/assets/667941271e3f1c4c3a01ab0f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/jaja-23
President brie sir 200 g,"4,42 €",Meki sirevi,https://imageproxy.wolt.com/assets/667942233cbd30437db410cf,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/meki-sirevi-24
President zrnati sir s vlascem 200 g,"2,49 €",Meki sirevi,https://imageproxy.wolt.com/assets/667937e034063d58fe4593c7,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/meki-sirevi-24
Dukat salakis sir feta 250 g,"5,25 €",Meki sirevi,https://imageproxy.wolt.com/assets/6679462b5bc89c3fb6bf303b,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/meki-sirevi-24
Galbani mozzarella sir125 g,"1,89 €",Meki sirevi,https://imageproxy.wolt.com/assets/667942a765e31436d80ab4fd,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/meki-sirevi-24
Bayernland zrnati sir 200 g,"2,22 €",Meki sirevi,https://imageproxy.wolt.com/assets/66794c17160a1842c1b29269,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/meki-sirevi-24
Meggle mozzarella mini 125 g,"2,29 €",Meki sirevi,https://imageproxy.wolt.com/assets/667937ec1e3f1c4c3a00d539,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/meki-sirevi-24
Meggle mozzarella sir 125 g,"2,35 €",Meki sirevi,https://imageproxy.wolt.com/assets/66793a15a1ccf4543499bd98,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/meki-sirevi-24
President sir podravec 250 g,"4,05 €",Polutvrdi sirevi,https://imageproxy.wolt.com/assets/66794142038e987b23731df9,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Paladin Gouda Rinfuza 100g,"0,65 € / 100 g",Polutvrdi sirevi,https://imageproxy.wolt.com/menu/menu-images/60ae3ea439692b52caf83b4a/b979290e-5e01-11ee-b6ed-6296cadfd710_001466.png,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Vindija Gouda Rinfuza 100g,"0,65 € / 100 g",Polutvrdi sirevi,https://imageproxy.wolt.com/menu/menu-images/60ae3ea439692b52caf83b4a/bd0a4792-5e01-11ee-b9e2-d2ae4cfed86c_005849.png,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Sirela Gouda Rinfuza 100g,"0,65 € / 100 g",Polutvrdi sirevi,https://imageproxy.wolt.com/menu/menu-images/60ae3ea439692b52caf83b4a/c499433c-5e01-11ee-abe2-a6fd44d2133d_016899.png,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Paladin Edamer Rinfuza 100g,"1,28 € / 100 g",Polutvrdi sirevi,https://imageproxy.wolt.com/menu/menu-images/60a9280525f5389c1d810a37/3620892e-c00c-11ec-aecf-96c4603768c2_frame_84__44_.jpeg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Vindija caprodur 280 g,"8,65 €",Polutvrdi sirevi,https://imageproxy.wolt.com/assets/667937d5bfc2441871a6289f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Moje jutro sir gauda 300 g,"4,99 €",Polutvrdi sirevi,https://imageproxy.wolt.com/assets/66794017ad16d3049c1c1029,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
President sir gouda 400 g,"4,19 €",Polutvrdi sirevi,https://imageproxy.wolt.com/assets/667942ca024f5e6c296eac98,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Vindija ovidur 280 g,"8,45 €",Polutvrdi sirevi,https://imageproxy.wolt.com/assets/667937ea34063d58fe4594cf,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
President sir podravec 400 g,"4,19 €",Polutvrdi sirevi,https://imageproxy.wolt.com/assets/667942731ddf225f482b92ff,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
President Sir Emmental Rinfuza 100g,"1,40 € / 100 g",Polutvrdi sirevi,https://imageproxy.wolt.com/menu/menu-images/6087e390d608bc55ee97d813/0dff2464-ad89-11eb-a704-9e3fcaf9ea3b_frame_518__36_.jpeg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Vindija Tilzit Rinfuza 100g,"1,26 € / 100 g",Polutvrdi sirevi,https://imageproxy.wolt.com/menu/menu-images/6087e390d608bc55ee97d813/26cbffce-ad86-11eb-8684-92541f743e85_frame_518__28_.jpeg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
President sir podravec narezani 150 g,"3,42 €",Polutvrdi sirevi,https://imageproxy.wolt.com/assets/66794269aafb6a54ed7eb957,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
President sir gouda narezana 150 g,"3,42 €",Polutvrdi sirevi,https://imageproxy.wolt.com/assets/6679421a7a690b684afa069f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/polutvrdi-sirevi-25
Sir paški 200 g,"10,19 €",Tvrdi sirevi,https://imageproxy.wolt.com/assets/667940e7cd84002388205b90,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
Sir primorac 200 g,"4,65 €",Tvrdi sirevi,https://imageproxy.wolt.com/assets/6679415111daf54b0d9958d1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
Paška sirana trapist sir 200 g,"5,15 €",Tvrdi sirevi,https://imageproxy.wolt.com/assets/6679405235e1b1789b0513f1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
Paška sirana dalmatinac sir 200 g,"6,05 €",Tvrdi sirevi,https://imageproxy.wolt.com/assets/667940b3bfc2441871a6f5a5,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
Moje Jutro Sir Trapist cca 350g,"11,99 € / kg",Tvrdi sirevi,https://imageproxy.wolt.com/menu/menu-images/6087e390d608bc55ee97d813/da06911e-b3ec-11eb-8664-96744aaac5b8_frame_528_115.jpeg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
Moje jutro sir trapist 500 g,"6,59 €",Tvrdi sirevi,https://imageproxy.wolt.com/assets/667940d52e31a707bceaa874,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
Sirela Trapist Kora cca 350g,"14,29 € / kg",Tvrdi sirevi,https://imageproxy.wolt.com/menu/menu-images/6087e390d608bc55ee97d813/9fd696b4-ad85-11eb-9441-0669071e8a40_frame_518__25_.jpeg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
Vindija Sir Bovidur cca 350g,"1,60 € / 100 g",Tvrdi sirevi,https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62012e2b7d12a54c65388cd4/f14664ca-bbda-11ec-89a6-36366e6739c7_043783.jpeg,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
President sir ribanac 40 g,"1,19 €",Tvrdi sirevi,https://imageproxy.wolt.com/assets/667942283cbd30437db4112e,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/tvrdi-sirevi-26
Vindija tilzit sir narezani 150 g,"3,79 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667942adcd84002388208076,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Moje jutro sir ementaler 125 g,"2,65 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679412182f2c87030b871f6,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Zdenka sir topljeni šunka 140 g,"2,85 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679427e11daf54b0d997141,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President pizza cheese americana 200 g,"3,79 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667942b449babc11baa71916,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President sir za pizzu a la margarita 200 g,"3,79 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679426b36d8a70a94114530,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President zrnati sir bez laktoze 200 g,"2,49 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667942aacd8400238820802b,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Zdenka retro sir topljeni 140 g,"2,85 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667940f310e2ab46f35f04b8,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Vindija 'z bregov krema chessecake 500 g,"4,29 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679411aad16d3049c1c27e7,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President sir salakis feta 150 g,"4,32 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/66794c181ddf225f482be63f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Galbani sir mascarpone 250 g,"4,29 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679380f1e3f1c4c3a00d8a8,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Moje jutro sir ementaler 300 g,"5,45 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679404e1e3f1c4c3a01972a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Moje jutro sir edamac 125 g,"2,65 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667940d6418d9b248553fb85,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Moje jutro sir gauda 125 g,"2,65 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/66794012bfc2441871a6e60d,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Zdenka sir topljeni 140 g,"2,85 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679426e36d8a70a94114578,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President topljeni sir picok classic 140 g,"2,19 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679462b3cbd30437db43e75,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Zott zottarella sir 125 g,"1,92 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/66794c18160a1842c1b29272,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President zagrebački svježi sir 375 g,"2,29 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679425e5074ed0269656a50,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Vindija 'z bregov sir mascarpone 500 g,"6,69 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679404e1e3f1c4c3a01972b,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Meggle sir ribani 40g,"1,42 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667940eb2e31a707bceaaa81,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President posni sir 500 g,"2,92 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679403f35e1b1789b0511e9,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President zrnati sir 200 g,"2,49 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667942b449babc11baa71912,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Moje jutro sir topljeni 140 g,"1,72 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/6679404b34063d58fe4654b2,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Vindija 'z bregov sir svježi polumasni 500 g,"3,32 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667942c57cb0090848acae9a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Zdenka topljeni sir classic 140 g,"2,85 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/667942cd82f2c87030b894ba,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
President topljeni sir u listićima gouda 150 g,"2,29 €","Rezani, topljivi i svježi",https://imageproxy.wolt.com/assets/66794132bfc2441871a700ef,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/rezani-topljivi-i-svjezi-27
Meggle bel ami nature topljeni sir 140 g,"2,62 €",Sirni namazi,https://imageproxy.wolt.com/assets/66794260467c3d6a774c67f1,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Philadelphia namaz sirni natur 175 g,"2,29 €",Sirni namazi,https://imageproxy.wolt.com/assets/6679404e1e3f1c4c3a01972c,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
President mladi kajmak 100 g,"2,79 €",Sirni namazi,https://imageproxy.wolt.com/assets/66794012bfc2441871a6e608,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Dukat dukatela mliječni namaz original 70 g,"0,98 €",Sirni namazi,https://imageproxy.wolt.com/assets/6679411ebfc2441871a6fefd,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Moje jutro svježi polumasni sir 500g,"1,69 €",Sirni namazi,https://imageproxy.wolt.com/assets/667940c0bfc2441871a6f6eb,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Moje jutro mliječni namaz 70 g,"0,66 €",Sirni namazi,https://imageproxy.wolt.com/assets/66794012bfc2441871a6e60f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Vindija 'z bregov vivis svježi krem sir vlasac 100 g,"1,39 €",Sirni namazi,https://imageproxy.wolt.com/assets/667940c0bfc2441871a6f6ee,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Dukat dukatela mliječni namaz original 150 g,"1,99 €",Sirni namazi,https://imageproxy.wolt.com/assets/667940c6ad16d3049c1c211a,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Belje abc svježi krem sir classic 100 g,"1,15 €",Sirni namazi,https://imageproxy.wolt.com/assets/6679425e5074ed0269656a4f,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Vindija 'z bregov vivis svježi krem sir original 200 g,"2,42 €",Sirni namazi,https://imageproxy.wolt.com/assets/6679462b467c3d6a774c9534,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
Vindija vivis 'z bregov svježi krem sir original 100 g,"1,39 €",Sirni namazi,https://imageproxy.wolt.com/assets/667940e7cd84002388205b99,https://wolt.com/hr/hrv/split/venue/studenac-kralja-zvonimira-t300/items/sirni-namazi-28
